% Generated by PAnDConv in Tue Nov  1 10:31:45 2011
% Author: Paulo Joia Filho
% instances: 3028
% dimension: 13
% classes:   3
% 
% Link to Dataset: (Example 3: US counties) 
% http://www.cs.umd.edu/hcil/hce/examples/application_examples.html
% 
%
% Data source:
% 
% County-by-County data:
% http://users.erols.com/turboperl/dcmaps.html 
% 
% FIPS code - county names:
% http://www.census.gov/population/cencounts/1900-90.txt
% http://www.arfsys.com/indep.htm ( Denali Alaska 02068 )
% 
%
% The meaning of each column :
%    
%    1. HomeValue2000: median value of owner-occupied housing value, 2000
%    2. Income1999: per capita money income, 1999
%    3. Poverty1999: percent below poverty level, 1999
%    4. PopDensity2000: population, 2000
%    5. PopChange: population percent change, 4/1/2000-7/1/2001
%    6. Prcnt65+: population 65 years old and over, 2000
%    7. Below18: person under 18 years old, 2000
%    8. PrcntFemale2000: percent of female persons, 2000
%    9. PrcntHSgrads2000: percent of high school graduates age 25+, 2000
%   10. PrcntCollege2000: percent of college graduates or higher age 25+, 2000
%   11. Unemployed: person unemployed, 1999
%   12. PrcntBelow18: percent under 18 years old, 2000
%   13. FarmAcres: farm land (acres), 1997
%   14. LifeExpectancy_classes: life expectancy, 1997
%
%   
% Notice:
% 
%   - Incomplete instances were removed from original dataset.
%
%   - The column "LifeExpectancy_classes" was adapted from "LifeExpectancy" in order to create three distinc classes, as following: 
%
%     65 <= LE < 74 -> class 0;
%     74 <= LE < 76 -> class 1;
%     76 <= LE < 80 -> class 2.


@RELATION DY

@ATTRIBUTE	id	STRING
@ATTRIBUTE	HomeValue2000	REAL
@ATTRIBUTE	Income1999	REAL
@ATTRIBUTE	Poverty1999	REAL
@ATTRIBUTE	PopDensity2000	REAL
@ATTRIBUTE	PopChange	REAL
@ATTRIBUTE	Prcnt65Plus	REAL
@ATTRIBUTE	Below18	REAL
@ATTRIBUTE	PrcntFemale2000	REAL
@ATTRIBUTE	PrcntHSgrads2000	REAL
@ATTRIBUTE	PrcntCollege2000	REAL
@ATTRIBUTE	Unemployed	REAL
@ATTRIBUTE	PrcntBelow18	REAL
@ATTRIBUTE	FarmAcres	REAL
@ATTRIBUTE	class {0,1,2}

@DATA
1440,0.0876,0.34378,0.27592,0.0018047,0.13235,0.64265,0.0013179,0.87979,0.74021,0.15412,0.0012463,0.45254,0.037429,1
1441,0.077867,0.30339,0.24253,0.0012636,0.18382,0.42651,0.001181,0.87979,0.72887,0.12084,0.00078441,0.57837,0.033691,0
1442,0.1432,0.44135,0.25483,0.014229,0.073529,0.24784,0.011583,0.9007,0.91959,0.7303,0.0036838,0.50331,0.040237,2
1443,0.096933,0.39771,0.21441,0.009034,-0.051471,0.43228,0.0078475,0.88502,0.84021,0.29597,0.0055788,0.53642,0.02923,1
1444,0.0792,0.34965,0.32689,0.0042931,-0.036765,0.48127,0.0037054,0.90767,0.7268,0.20315,0.002881,0.53422,0.041077,0
1445,0.071733,0.34124,0.20914,0.00094219,0.029412,0.48991,0.00091005,0.88153,0.84021,0.2049,0.00054249,0.59823,0.03656,1
1446,0.1144,0.37821,0.14938,0.0042824,0.14706,0.317,0.0038872,0.83972,0.8134,0.28897,0.0019354,0.56071,0.053221,2
1447,0.16573,0.4492,0.20035,0.0038922,0.10294,0.54755,0.0028141,0.87108,0.85464,0.30998,0.0028994,0.44812,0.027744,2
1448,0.12627,0.41353,0.19508,0.0072162,0.036765,0.39769,0.0060334,0.90244,0.83608,0.42382,0.0036838,0.51656,0.042022,2
1449,0.0652,0.34522,0.24077,0.0010804,-0.029412,0.57925,0.0009704,0.89721,0.81546,0.24518,0.00069643,0.55629,0.063719,1
1450,0.0692,0.2969,0.44288,0.0006241,-0.014706,0.45821,0.0005596,0.88676,0.6866,0.18914,0.00063779,0.55408,0.01013,1
1451,0.13893,0.46868,0.10193,0.0086237,0.31618,0.33718,0.0087358,0.8885,0.89381,0.30998,0.0039367,0.62693,0.050001,2
1452,0.0772,0.31929,0.3058,0.0014426,0.044118,0.59942,0.0012676,0.89024,0.76289,0.17513,0.00065978,0.54305,0.032803,1
1453,0.0584,0.34507,0.20387,0.00088641,-0.125,0.64265,0.00074851,0.90767,0.82062,0.19965,0.00060846,0.52318,0.066734,2
1454,0.13053,0.40972,0.15993,0.0057026,0.40441,0.30548,0.005665,0.89547,0.88557,0.36602,0.0024888,0.61369,0.03267,2
1455,0.0684,0.35559,0.2478,0.00077905,0.088235,0.48127,0.00069416,0.88153,0.82062,0.18739,0.00063779,0.55188,0.040003,1
1456,0.13987,0.51475,0.096661,0.01933,0.16912,0.31124,0.017815,0.89547,0.91443,0.43608,0.0091746,0.56954,0.021605,2
1457,0.1152,0.42382,0.16344,0.0019937,0.21324,0.40634,0.0019037,0.8885,0.88763,0.25394,0.001063,0.59161,0.034864,1
1458,0.1296,0.46126,0.1529,0.0075002,0.014706,0.32565,0.0064821,0.84669,0.87938,0.47986,0.0028041,0.53422,0.02883,2
1459,0.098933,0.34803,0.18805,0.0017512,-0.0073529,0.43804,0.0014247,0.80139,0.82784,0.23993,0.0008907,0.50331,0.048586,2
1460,0.088133,0.32972,0.28647,0.0023955,0.051471,0.45533,0.0022451,0.88328,0.71546,0.14711,0.0018107,0.58057,0.02933,1
1461,0.072667,0.31702,0.2355,0.00083231,-0.051471,0.58501,0.00072265,0.8885,0.80928,0.17338,0.00047651,0.53642,0.040116,1
1462,0.0964,0.33597,0.31459,0.0016452,0.058824,0.43804,0.0016125,0.87805,0.75052,0.16637,0.00097867,0.60706,0.035706,1
1463,0.0756,0.35481,0.26714,0.00084208,-0.088235,0.5072,0.00081035,0.90244,0.81546,0.21016,0.00042519,0.59603,0.048602,1
1464,0.0864,0.28217,0.18981,0.0012183,-0.029412,0.40058,0.00090068,0.6899,0.79381,0.18739,0.00048384,0.45695,0.034659,2
1465,0.081333,0.32167,0.30228,0.0015681,0.014706,0.51009,0.0013928,0.89721,0.68351,0.17688,0.0014588,0.54967,0.035747,1
1466,0.072133,0.30659,0.30756,0.0013745,0.073529,0.4928,0.0012676,0.88676,0.71856,0.17338,0.0010886,0.56954,0.048566,1
1467,0.064667,0.30161,0.43058,0.0034829,-0.029412,0.4755,0.0032283,0.91812,0.6567,0.15937,0.0025988,0.57395,0.050431,0
1468,0.12853,0.43826,0.12302,0.0098544,0.11029,0.3487,0.0096182,0.87805,0.80103,0.22417,0.0059893,0.60486,0.04664,1
1469,0.094,0.38519,0.16696,0.0016117,0.036765,0.54179,0.0014243,0.89547,0.76289,0.18214,0.00083939,0.54746,0.030264,1
1470,0.062933,0.35316,0.2109,0.00072074,-0.10294,0.62248,0.00066792,0.89199,0.8433,0.25394,0.00032989,0.57395,0.040035,2
1471,0.1176,0.42669,0.21265,0.025253,0.044118,0.39193,0.020053,0.89721,0.8732,0.42382,0.010439,0.49227,0.044617,1
1472,0.056667,0.34322,0.27768,0.0010959,-0.10294,0.59366,0.00090855,0.91463,0.81443,0.21891,0.00056448,0.51214,0.035731,1
1473,0.055333,0.31564,0.23726,0.00092969,-0.080882,0.63401,0.00078824,0.89721,0.82577,0.16287,0.00037388,0.52539,0.062383,2
1474,0.0856,0.36626,0.25132,0.0023108,0.10294,0.52738,0.0019565,0.89199,0.79691,0.2049,0.0014442,0.52318,0.050803,1
1475,0.083467,0.30105,0.34622,0.00093914,-0.0073529,0.75216,0.00066792,0.8885,0.7567,0.13485,0.00054982,0.43929,0.027664,1
1476,0.0668,0.3531,0.22847,0.00056212,-0.11765,0.6196,0.00047677,0.88153,0.84433,0.2049,0.00033356,0.52539,0.037208,2
1477,0.079333,0.33802,0.20387,0.0010728,-0.125,0.46398,0.00091867,0.89895,0.83814,0.31349,0.00058647,0.5298,0.039032,2
1478,0.090267,0.31046,0.32865,0.0039118,-0.0073529,0.48415,0.0036267,0.9007,0.7567,0.19089,0.0025255,0.57395,0.062292,1
1479,0.069067,0.31642,0.33392,0.0011237,-0.10294,0.4928,0.0010019,0.89373,0.67216,0.14711,0.0010996,0.55188,0.010071,0
1480,0.11333,0.46235,0.20914,0.068795,0.0073529,0.36023,0.063256,0.90244,0.85979,0.40981,0.046258,0.56954,0.02425,0
1481,0.090267,0.3609,0.25483,0.010997,0.066176,0.39769,0.010102,0.89721,0.81959,0.28897,0.0058207,0.56733,0.04365,1
1482,0.13227,0.43225,0.11951,0.02081,0.13971,0.26513,0.020716,0.87631,0.81856,0.21191,0.012059,0.61589,0.017623,1
1483,0.11533,0.35668,0.26186,0.0050695,0.095588,0.26801,0.0045443,0.86237,0.8866,0.4063,0.0018254,0.55408,0.064354,2
1484,0.0504,0.2908,0.31634,0.00045812,-0.11029,0.61095,0.00040742,0.90244,0.82474,0.22417,0.0001906,0.54967,0.045205,1
1485,0.097333,0.34634,0.25132,0.0034155,0.080882,0.40634,0.0032515,0.88676,0.75155,0.1979,0.0025182,0.5894,0.05106,1
1486,0.0992,0.4113,0.15466,0.0034624,0,0.4438,0.0032369,0.89024,0.82371,0.24168,0.0021113,0.57837,0.056248,1
1487,0.087333,0.34249,0.2478,0.0036982,0.095588,0.44957,0.00359,0.88502,0.79794,0.21191,0.0020087,0.60044,0.054431,1
1488,0.069867,0.32797,0.28295,0.0011024,-0.080882,0.46398,0.00098464,0.8885,0.81959,0.22767,0.00064145,0.55188,0.043256,2
1489,0.13627,0.38141,0.14587,0.004091,0.38971,0.31124,0.004382,0.87805,0.78763,0.16988,0.002148,0.66225,0.042252,1
1490,0.056267,0.34202,0.26186,0.0014448,-0.066176,0.59366,0.0013077,0.91986,0.82474,0.18914,0.0013709,0.56071,0.055751,1
1491,0.081867,0.37109,0.21793,0.0015293,-0.029412,0.54755,0.0013317,0.94251,0.83093,0.22942,0.00067078,0.53863,0.043936,2
1492,0.0744,0.29303,0.3638,0.0022776,-0.014706,0.32565,0.002346,0.86063,0.71546,0.12259,0.0011693,0.63797,0.037306,1
1493,0.074533,0.36006,0.21968,0.0016558,-0.088235,0.54755,0.0014318,0.89199,0.80206,0.22767,0.0011143,0.53422,0.061282,1
1494,0.073067,0.29391,0.30228,0.0012396,-0.0073529,0.51873,0.0010885,0.90767,0.70722,0.1366,0.00092003,0.54305,0.01773,0
1495,0.085867,0.34834,0.23023,0.00093525,-0.17647,0.44957,0.00086882,0.86585,0.76804,0.19264,0.00050217,0.57395,0.036862,1
1496,0.0888,0.3773,0.21265,0.0029717,-0.051471,0.47839,0.0027245,0.91986,0.81856,0.2732,0.0020856,0.56733,0.035648,1
1497,0.043067,0.33673,0.23374,0.00039467,-0.036765,0.63401,0.00032384,0.89024,0.85052,0.21366,0.00017594,0.50773,0.036976,1
1498,0.0932,0.33682,0.24956,0.0024754,0.16176,0.44092,0.0023231,0.88328,0.76186,0.19965,0.0020307,0.58057,0.040989,1
1499,0.062667,0.28998,0.41652,0.0014105,-0.14706,0.45821,0.0013246,0.92857,0.6299,0.16813,0.0011473,0.58057,0.042455,0
1500,0.0932,0.3694,0.17399,0.0015576,0.014706,0.40058,0.0014378,0.81707,0.8,0.22767,0.0007001,0.57174,0.035874,1
1501,0.073733,0.32683,0.20914,0.00097811,0.036765,0.5072,0.00090331,0.88676,0.81134,0.16637,0.0007111,0.57174,0.052855,2
1502,0.079067,0.33566,0.20738,0.0012749,-0.014706,0.49568,0.0011563,0.87979,0.73299,0.17338,0.0009127,0.56071,0.039903,1
1503,0.106,0.35474,0.28471,0.0020284,0.11029,0.56484,0.0017223,0.88328,0.76804,0.18739,0.0012646,0.52539,0.032606,1
1504,0.064133,0.31591,0.3884,0.0020758,-0.125,0.44669,0.0019577,0.90592,0.65567,0.16813,0.0016714,0.58278,0.062126,0
1505,0.098933,0.38926,0.20387,0.0055294,0.029412,0.40346,0.0051796,0.89024,0.82268,0.28196,0.0036215,0.58057,0.041164,1
1506,0.0948,0.34216,0.28998,0.0023018,-0.066176,0.39769,0.0015911,0.87282,0.89794,0.41331,0.00058281,0.42826,0.079233,2
1507,0.0612,0.28495,0.38664,0.0010866,-0.066176,0.51873,0.00094266,0.88676,0.74227,0.15937,0.00066711,0.53642,0.039943,0
1508,0.10853,0.38355,0.14587,0.0013722,-0.036765,0.42363,0.0012882,0.85889,0.77526,0.18214,0.0012059,0.58057,0.04909,1
1509,0.083467,0.31433,0.37961,0.0010024,-0.044118,0.56196,0.00078974,0.87979,0.75258,0.14536,0.00068544,0.48786,0.0407,1
1510,0.058933,0.28842,0.53427,0.0021059,-0.10294,0.42939,0.0022545,0.92509,0.6,0.14711,0.002093,0.66225,0.047628,0
1511,0.10667,0.36818,0.15817,0.0019048,0.0073529,0.45245,0.0017673,0.87456,0.73402,0.17338,0.00086871,0.57395,0.032434,2
1512,0.088533,0.36144,0.22496,0.0041393,-0.0073529,0.4438,0.0038895,0.89547,0.80722,0.2627,0.0031046,0.58057,0.058964,1
1513,0.099733,0.35772,0.28822,0.0041836,0.073529,0.40058,0.003539,0.85714,0.81443,0.36953,0.001895,0.52318,0.031597,1
1514,0.084533,0.32165,0.27241,0.0019278,-0.029412,0.43228,0.0016091,0.79443,0.78351,0.17863,0.0011546,0.51656,0.05101,1
1515,0.16893,0.58618,0.084359,0.0077506,0.24265,0.2536,0.0071312,0.87979,0.94639,0.58319,0.0031083,0.56954,0.029061,2
1516,0.10267,0.30348,0.28647,0.0028355,0.125,0.44092,0.0026038,0.89373,0.79897,0.25569,0.0014222,0.56733,0.055994,1
1517,0.1044,0.32441,0.18102,0.0043244,0.051471,0.22767,0.0042497,0.8223,0.87732,0.32925,0.0027711,0.60706,0.022495,1
1518,0.059333,0.32576,0.2812,0.00054867,0.014706,0.59654,0.00047002,0.8885,0.82474,0.19615,0.00023825,0.5298,0.042091,1
1519,0.089867,0.366,0.1529,0.0010112,-0.014706,0.40922,0.00091043,0.8676,0.81134,0.21541,0.00073675,0.55629,0.037333,1
1520,0.065733,0.33384,0.21968,0.0025908,-0.0073529,0.42651,0.0022017,0.83972,0.79485,0.2049,0.0015945,0.52539,0.037018,1
1521,0.108,0.41557,0.11951,0.0024533,0.022059,0.36888,0.0024112,0.87108,0.81753,0.18914,0.0016788,0.60706,0.044183,1
1522,0.062933,0.29058,0.35325,0.00070267,-0.088235,0.46686,0.0006027,0.86411,0.67216,0.13135,0.00052782,0.5298,0.018233,1
1523,0.065467,0.28666,0.38664,0.0014191,0,0.49856,0.0012564,0.89721,0.64021,0.1366,0.00086871,0.54746,0.024473,0
1524,0.16827,0.52471,0.070299,0.029822,0.33088,0.2536,0.030828,0.88328,0.91856,0.4606,0.012122,0.64018,0.030131,2
1525,0.064667,0.31193,0.34446,0.0010139,-0.0073529,0.61383,0.00083172,0.87805,0.75361,0.15762,0.00059014,0.50773,0.042349,1
1526,0.1116,0.38439,0.14411,0.0018743,0.066176,0.41787,0.00178,0.86585,0.76082,0.14186,0.0010886,0.5872,0.027075,2
1527,0.090933,0.33969,0.26186,0.005845,0.066176,0.42939,0.0049982,0.85714,0.74639,0.17863,0.0052379,0.5298,0.018173,1
1528,0.15547,0.61374,0.12127,0.10676,-0.0073529,0.40634,0.09595,0.91638,0.90722,0.61996,0.055304,0.55629,0.0072501,2
1529,0.0796,0.35879,0.23199,0.0024956,-0.13235,0.46974,0.0021638,0.8885,0.76289,0.27671,0.0011473,0.53642,0.06919,1
1530,0.051333,0.35252,0.29877,0.00043806,-0.014706,0.57061,0.00038494,0.90244,0.83918,0.20315,0.0002969,0.54305,0.025694,1
1531,0.057733,0.32192,0.29525,0.00052346,-0.066176,0.54755,0.00053336,0.89721,0.79175,0.19615,0.00023459,0.63135,0.036172,1
1532,0.090933,0.3474,0.28295,0.0042463,0.014706,0.39481,0.0041548,0.90941,0.75155,0.18564,0.003057,0.60486,0.03877,1
1533,0.0552,0.25559,0.47276,0.00087443,0.029412,0.43228,0.00082422,0.89199,0.69691,0.1331,0.00075875,0.58278,0.021471,1
1534,0.058667,0.34767,0.28647,0.00071423,-0.044118,0.56772,0.00064806,0.90941,0.83505,0.21891,0.00071476,0.56071,0.043823,2
1535,0.076267,0.32596,0.28998,0.0031205,-0.014706,0.49568,0.0026586,0.90418,0.68969,0.17688,0.0023239,0.52759,0.072251,1
1536,0.13693,0.40114,0.22496,0.0030105,0.066176,0.54467,0.0023006,0.8885,0.82887,0.24869,0.003988,0.47241,0.021901,2
1537,0.050267,0.29785,0.28998,0.00075835,-0.051471,0.53314,0.00067729,0.87108,0.74639,0.14711,0.00028957,0.55188,0.052448,1
1538,0.12467,0.38404,0.21793,0.0041708,0.095588,0.46686,0.0033404,0.89895,0.83918,0.26095,0.0068104,0.49448,0.025513,2
1539,0.081333,0.3069,0.3761,0.0024164,0.036765,0.51297,0.0021492,0.9007,0.73608,0.18914,0.0028627,0.54967,0.069231,1
1540,0.078,0.33466,0.26186,0.0021487,-0.051471,0.46974,0.0020375,0.9007,0.78969,0.24869,0.00094569,0.5872,0.062574,1
1541,0.1448,0.43793,0.15114,0.0025763,0.27941,0.37464,0.0024685,0.87631,0.81959,0.1944,0.0015578,0.59382,0.021342,1
1542,0.0768,0.28767,0.36555,0.0024523,0.036765,0.33718,0.0023257,0.84321,0.64433,0.13135,0.0025402,0.5872,0.020437,0
1543,0.0596,0.29879,0.38489,0.0013928,-0.022059,0.57061,0.0011541,0.87805,0.61546,0.11909,0.00097501,0.51214,0.015728,0
1544,0.10787,0.32254,0.26011,0.0032613,0.27206,0.32853,0.0033572,0.86585,0.77113,0.19264,0.0014845,0.63797,0.047802,1
1545,0.036267,0.31954,0.25132,0.00025023,-0.080882,0.64265,0.00021702,0.8885,0.8268,0.1979,0.00011729,0.53642,0.024182,2
1546,0.076,0.29214,0.38137,0.0018862,0.022059,0.4755,0.001828,0.89721,0.73299,0.17163,0.0013745,0.60044,0.050309,1
1547,0.11893,0.34743,0.30053,0.00096666,-0.088235,0.39193,0.00084708,0.85017,0.92062,0.46235,0.0008907,0.54305,0.18553,2
1548,0.081867,0.24002,0.51318,0.0013311,0.051471,0.24784,0.0016994,0.88328,0.78763,0.25044,0.0019207,0.79029,0.44612,0
1549,0.075733,0.26914,0.49385,0.00073629,-0.14706,0.37176,0.0008572,0.88153,0.81134,0.30473,0.00090903,0.71965,0.3636,2
1550,0.114,0.36113,0.18981,0.00046064,0.11765,0.47262,0.00041417,0.85366,0.87835,0.2627,0.00045818,0.55629,0.072912,2
1551,0.1356,0.38263,0.20387,0.0010034,0.11029,0.48415,0.00085945,0.86934,0.90825,0.40806,0.00096401,0.5298,0.11852,2
1552,0.046133,0.29536,0.3181,0.00014287,0.080882,0.51585,0.00013531,0.89373,0.85876,0.23818,9.8967e-05,0.58499,0.25596,2
1553,0.12333,0.39069,0.23726,0.0084414,-0.095588,0.40346,0.0078382,0.87979,0.89794,0.37653,0.0074299,0.57395,0.23211,2
1554,0.092,0.3303,0.36028,0.00062714,-0.28676,0.50432,0.00064506,0.8676,0.89794,0.35902,0.00033722,0.63576,0.35617,2
1555,0.084133,0.3531,0.26538,0.0012287,-0.20588,0.4928,0.0011016,0.89024,0.87526,0.32925,0.00098601,0.55408,0.30559,2
1556,0.060133,0.35708,0.29701,0.00021188,-0.066176,0.67723,0.00016717,0.8885,0.87938,0.24694,0.00015028,0.48786,0.12313,0
1557,0.0836,0.3418,0.26186,0.00095164,-0.14706,0.51009,0.00078561,0.87805,0.85258,0.26445,0.00076974,0.50993,0.22825,2
1558,0.094267,0.34651,0.27768,0.00098925,-0.19118,0.54179,0.00079536,0.87282,0.87113,0.25744,0.0011473,0.49669,0.016371,2
1559,0.064,0.35617,0.21968,0.00029802,-0.19853,0.51585,0.00027137,0.86237,0.88351,0.25219,0.00035188,0.56291,0.15346,2
1560,0.094133,0.35159,0.27065,0.0012494,-0.125,0.57349,0.0010941,0.89373,0.88969,0.3345,0.0012463,0.54084,0.36214,2
1561,0.16747,0.40283,0.22847,0.0078231,0.17647,0.37464,0.0072291,0.87805,0.90103,0.39229,0.0098417,0.57174,0.034835,2
1562,0.19067,0.42422,0.22496,0.0071256,0.16912,0.24496,0.0055844,0.83624,0.96186,0.71804,0.0043985,0.48565,0.12239,2
1563,0.046267,0.30982,0.37786,0.00013436,-0.20588,0.5562,0.00011732,0.84321,0.8732,0.29422,0.00012096,0.54084,0.34838,0
1564,0.0812,0.25793,0.47979,0.0013916,-0.066176,0.26513,0.0017331,0.87979,0.81031,0.28897,0.0028884,0.77042,0.26131,1
1565,0.0636,0.30188,0.45343,0.00010946,-0.16176,0.4755,0.00010795,0.84146,0.7268,0.28371,0.00012096,0.60927,0.10275,2
1566,0.1044,0.37,0.29525,0.00029729,0.17647,0.45821,0.00025712,0.85017,0.90515,0.38704,0.00034455,0.53422,0.043227,2
1567,0.10733,0.33217,0.32337,0.0017515,-0.088235,0.36888,0.0017643,0.87456,0.89485,0.35026,0.001961,0.62252,0.26453,2
1568,0.1716,0.4059,0.15817,0.0010556,0.25735,0.29683,0.0010487,0.8676,0.9299,0.48511,0.00083939,0.61369,0.058645,2
1569,0.0756,0.31785,0.37083,0.00024466,-0.15441,0.49568,0.00023389,0.83798,0.90309,0.41331,0.00019427,0.59161,0.13443,2
1570,0.15627,0.33746,0.32865,0.0027845,0.11029,0.41787,0.0027886,0.88676,0.86804,0.38879,0.0028627,0.62031,0.0961,1
1571,0.1496,0.41731,0.19156,0.0058529,0.051471,0.33718,0.0053479,0.88676,0.94227,0.55342,0.0046185,0.56512,0.13239,2
1572,0.0784,0.33099,0.35677,0.0002267,-0.21324,0.56772,0.00020877,0.88328,0.7732,0.30823,0.00019793,0.56954,0.14743,2
1573,0.11013,0.30966,0.33743,0.0019788,-0.066176,0.43804,0.0017886,0.85889,0.8268,0.23993,0.0032476,0.5585,0.007435,1
1574,0.0568,0.33722,0.29525,0.00020768,-0.28676,0.54467,0.00018403,0.87282,0.88763,0.28722,0.00017594,0.54746,0.21141,0
1575,0.13933,0.37685,0.21265,0.00071969,0.095588,0.49568,0.00058846,0.86063,0.92577,0.44658,0.00066345,0.50552,0.17385,2
1576,0.096133,0.33404,0.33216,0.00020296,0.022059,0.5245,0.00018104,0.86934,0.85979,0.3275,0.00024192,0.55188,0.15139,2
1577,0.11773,0.33731,0.27768,0.00040801,-0.080882,0.40922,0.00035308,0.84495,0.85773,0.21541,0.0005938,0.53642,0.0026297,1
1578,0.182,0.39607,0.26011,0.010064,0.036765,0.28818,0.0082148,0.87108,0.93814,0.57443,0.0071366,0.50552,0.042261,2
1579,0.0728,0.34227,0.34974,0.00047241,-0.073529,0.50432,0.00039393,0.89199,0.85155,0.29247,0.00055348,0.51656,0.15342,2
1580,0.13053,0.39375,0.20035,0.0016486,-0.0073529,0.42939,0.0013849,0.88153,0.90309,0.40455,0.0021223,0.51876,0.12064,2
1581,0.077733,0.35554,0.40773,5.1789e-05,-0.073529,0.48991,4.7976e-05,0.82753,0.85464,0.30473,8.4305e-05,0.57395,0.087184,0
1582,0.080933,0.33491,0.32162,0.00048333,-0.28676,0.5072,0.00047077,0.86934,0.84948,0.29947,0.00070743,0.60265,0.31852,2
1583,0.094,0.31751,0.3304,0.00067484,-0.088235,0.46974,0.00071215,0.88328,0.84124,0.34676,0.0006048,0.65342,0.14147,1
1584,0.079733,0.34142,0.22671,0.00019518,-0.13235,0.53314,0.00018516,0.88328,0.85979,0.28021,0.00017961,0.5872,0.25111,2
1585,0.098,0.30728,0.22144,0.00075425,-0.10294,0.40346,0.00057159,0.71603,0.84433,0.22942,0.00046551,0.46799,0.1046,2
1586,0.048667,0.32076,0.30228,0.00012595,0.10294,0.69452,8.3959e-05,0.84321,0.81237,0.25919,0.00010263,0.4128,0.098706,2
1587,0.17787,0.39889,0.24253,0.0037891,0.25,0.44669,0.0034599,0.87631,0.90103,0.39405,0.0039184,0.56512,0.029576,2
1588,0.081333,0.35599,0.21441,0.0010155,-0.25,0.44957,0.00099739,0.87631,0.86082,0.30123,0.0014588,0.60706,0.19564,2
1589,0.0632,0.25237,0.56942,0.0011156,-0.044118,0.33429,0.0013763,0.87805,0.83093,0.2732,0.0015835,0.7638,0.23031,0
1590,0.088933,0.33433,0.39367,0.00098568,-0.080882,0.25648,0.001178,0.8676,0.8701,0.30823,0.0012866,0.73951,0.43174,0
1591,0.11053,0.32456,0.30228,0.0010743,0.15441,0.48703,0.00091193,0.86237,0.83711,0.27145,0.0014442,0.52539,0.066023,1
1592,0.061067,0.3567,0.25835,0.00043123,-0.29412,0.68012,0.0003527,0.87631,0.83711,0.32224,0.00045085,0.50552,0.16124,0
1593,0.099867,0.3783,0.26186,0.0036353,-0.21324,0.4611,0.0030731,0.88153,0.87732,0.38004,0.0035995,0.52318,0.016134,1
1594,0.13627,0.41075,0.17223,0.00086088,0.21324,0.41787,0.00077624,0.85366,0.90206,0.31173,0.00072209,0.5585,0.14442,2
1595,0.1304,0.39767,0.20035,0.00037912,-0.051471,0.5072,0.0003512,0.87282,0.91649,0.41331,0.00022359,0.57395,0.13517,2
1596,0.0996,0.3255,0.29174,0.00067704,-0.066176,0.47839,0.00065855,0.88502,0.85979,0.36427,0.00046185,0.60265,0.17987,1
1597,0.080933,0.32763,0.22671,0.00055329,-0.16176,0.45821,0.00050413,0.84321,0.83505,0.29422,0.0004142,0.56291,0.1757,2
1598,0.054267,0.32009,0.25835,9.0447e-05,-0.50735,0.48127,8.9581e-05,0.85366,0.88969,0.31874,7.6974e-05,0.61369,0.097517,0
1599,0.0792,0.36133,0.23726,0.00080625,-0.14706,0.54755,0.00072265,0.87979,0.86495,0.27496,0.00075142,0.55408,0.28773,2
1600,0.0708,0.26587,0.35852,0.00023731,-0.34559,0.5562,0.00022714,0.87979,0.71134,0.23643,0.00027491,0.59161,0.13427,2
1601,0.05,0.35855,0.26889,0.00011219,-0.125,0.6196,0.00010345,0.90592,0.79175,0.28021,7.6974e-05,0.56954,0.076565,2
1602,0.13587,0.42932,0.19508,0.013588,0.058824,0.38329,0.012356,0.89199,0.91237,0.46235,0.01067,0.56291,0.24576,2
1603,0.10293,0.40719,0.16344,0.0032724,-0.058824,0.45821,0.0028546,0.8885,0.88969,0.34851,0.0012829,0.53863,0.055452,2
1604,0.059467,0.32474,0.23902,0.00078283,-0.17647,0.57349,0.00076837,0.88502,0.88144,0.25044,0.00040686,0.60706,0.079247,2
1605,0.059067,0.35163,0.24253,4.6642e-05,-0.54412,0.47262,3.973e-05,0.86237,0.92268,0.27496,1.4662e-05,0.52759,0.074937,2
1606,0.061067,0.38141,0.23902,8.6035e-05,-0.15441,0.4611,8.8457e-05,0.83624,0.97113,0.34326,4.032e-05,0.63576,0.071904,2
1607,0.03,0.27408,0.34095,6.1244e-05,-0.44118,0.48415,5.7347e-05,0.86411,0.96289,0.21541,3.2989e-05,0.57837,0.072797,2
1608,0.0676,0.3521,0.18278,0.0006575,-0.11029,0.5879,0.00068291,0.87456,0.8701,0.22942,0.0002969,0.64238,0.072141,2
1609,0.0956,0.40939,0.18805,0.0012772,-0.19118,0.42075,0.0012819,0.87456,0.90825,0.26795,0.0011619,0.62031,0.11217,2
1610,0.03,0.30782,0.26714,0.00025611,-0.13235,0.70029,0.00022826,0.9007,0.85567,0.22417,0.00015028,0.55188,0.047763,2
1611,0.056933,0.35417,0.19508,0.0003703,0.036765,0.64841,0.00032796,0.88676,0.85876,0.30123,0.00026758,0.54746,0.11289,2
1612,0.12173,0.38944,0.19684,0.0044393,0.022059,0.33141,0.0039603,0.8885,0.91959,0.5289,0.0028847,0.55188,0.10005,2
1613,0.0796,0.3704,0.15641,0.00081844,-0.088235,0.62824,0.00075001,0.89895,0.86701,0.24869,0.00057548,0.56733,0.047098,1
1614,0.083867,0.36462,0.14411,0.00092097,0.051471,0.51009,0.00091568,0.85366,0.85979,0.23818,0.00045085,0.61589,0.056936,2
